"miRNA"	"X07a10aa5.fb68.4d78.b02c.f1456e297f4f.mirbase21.isoforms.quantification.txt"	"X182d6150.e189.4b73.b782.f7d7ccb2fcc8.mirbase21.isoforms.quantification.txt"	"X1fb66ad0.dc12.45de.83fd.709208db8dce.mirbase21.isoforms.quantification.txt"	"X2ab22567.023f.4e2b.80a5.00c7d58f4716.mirbase21.isoforms.quantification.txt"	"X2dfc2f5f.3400.4f0d.be2e.25f646d08958.mirbase21.isoforms.quantification.txt"	"X32100d21.e578.43a9.9e7e.0a59069fd6bf.mirbase21.isoforms.quantification.txt"	"X3829e826.bcd8.44b6.929a.ee890c94d6cd.mirbase21.isoforms.quantification.txt"	"X38d93245.1ccd.40b9.8fcf.5d5cb342b704.mirbase21.isoforms.quantification.txt"	"X40a39e83.23c6.4240.a1a0.ddf221f23103.mirbase21.isoforms.quantification.txt"	"X4348a153.a786.4cb2.8fec.918acf9f9254.mirbase21.isoforms.quantification.txt"	"X44ad6046.e17a.4655.bb58.3c778930e938.mirbase21.isoforms.quantification.txt"	"X4b31b50d.f2ba.4f7e.a49e.0331ea38674a.mirbase21.isoforms.quantification.txt"	"X4d9fe929.fb0d.4a9f.bd42.922fafef34bc.mirbase21.isoforms.quantification.txt"	"X54a07c50.39fc.486b.8098.c7add372def7.mirbase21.isoforms.quantification.txt"	"X64cf1660.e7e0.4eed.811f.4dae145134ce.mirbase21.isoforms.quantification.txt"	"X66b305e4.c0b4.40ba.a384.3f9eca90358c.mirbase21.isoforms.quantification.txt"	"X6ed4a3e1.7ef1.4174.af0f.45228711ac54.mirbase21.isoforms.quantification.txt"	"X768a3bc8.2d00.443b.8ad7.0a1b42ebc5bd.mirbase21.isoforms.quantification.txt"	"X7888df2c.7336.4256.a863.4a38cf4471c3.mirbase21.isoforms.quantification.txt"	"X78b783b1.c2eb.4b94.9765.b4b8bf3776e0.mirbase21.isoforms.quantification.txt"	"X7aaa0428.ac76.4e4d.96ce.18d131d88812.mirbase21.isoforms.quantification.txt"	"X7b27e34c.764e.4463.a7cc.7b451b70bf8e.mirbase21.isoforms.quantification.txt"	"X812d4342.28b2.4af5.b47e.7897475693bc.mirbase21.isoforms.quantification.txt"	"X88ef0233.d4f6.43ee.aa5f.2bb5089072d5.mirbase21.isoforms.quantification.txt"	"X8ca45577.302c.4993.880b.474a9163cf29.mirbase21.isoforms.quantification.txt"	"X8da3699a.be12.462f.b5e6.06d1b57bff4e.mirbase21.isoforms.quantification.txt"	"X91c07e4a.3521.4f9c.a1ad.ba8c677a7c98.mirbase21.isoforms.quantification.txt"	"X96002921.1f7a.4f47.a399.05e7f04b6b37.mirbase21.isoforms.quantification.txt"	"a4d3c98b.b149.456c.93c8.47d70479ee23.mirbase21.isoforms.quantification.txt"	"a745f847.1d36.4fca.ba69.8c33e91f7168.mirbase21.isoforms.quantification.txt"	"b086a8ee.57ae.47a2.8173.71df4f47b02f.mirbase21.isoforms.quantification.txt"	"b9316b2e.455d.4325.9661.94b05c789aa0.mirbase21.isoforms.quantification.txt"	"c0d51bdd.0b43.4c59.8ef1.7ea059883bf2.mirbase21.isoforms.quantification.txt"	"c8ec24f0.e0a0.4cc2.9f60.c27c32094390.mirbase21.isoforms.quantification.txt"	"ca17208e.35a3.4156.bca7.9e134d872bb8.mirbase21.isoforms.quantification.txt"	"caad916f.d439.4849.a3a5.e29dcd54cd43.mirbase21.isoforms.quantification.txt"	"cd35dff1.a712.4da6.a4e9.f49c09f4d6ed.mirbase21.isoforms.quantification.txt"	"df69dca7.80f1.40a2.b0f2.bdbf123acee6.mirbase21.isoforms.quantification.txt"	"e3950880.413b.4d62.a32a.779538e2ebc3.mirbase21.isoforms.quantification.txt"	"e3bb32f2.5cdd.4fc3.af9c.72cfe24f234d.mirbase21.isoforms.quantification.txt"	"e41e3b77.c931.4d03.bd39.7297965bfc95.mirbase21.isoforms.quantification.txt"	"e4d4d649.3cbb.450f.ae97.d34b21f43435.mirbase21.isoforms.quantification.txt"	"ea00711d.4423.4509.acd0.f3ec943711c1.mirbase21.isoforms.quantification.txt"	"f2809fd4.3e86.4ee2.ae5a.6a56256b95e7.mirbase21.isoforms.quantification.txt"	"fcc2dd9d.37b4.49fd.9d3b.202406b78b69.mirbase21.isoforms.quantification.txt"
"hsa-miR-4685-3p"	0.178916	0.203326	0.158362	0.308418	0	0.127196	0	0.103902	0.151278	0.14972	0	0.254333	0.626306	0	0	0	0	0.552003	0.17714	0.15515	0.411998	0.40094	0.258727	0	0.213581	0	0.319067	0.351279	0.462879	0.221326	0	0	0.145726	0	0.165984	0	0	0	0	0.545728	0	0	0	0.311409	0.755184
"hsa-miR-4686"	0	1.01663	0	0	0.306911	0.254392	0.383164	0.103902	0	0	0	0	0	0.532539	0	0	0	0	0	4.033892	0	0	0	0	0.213581	0	0	0	0	0	0	0.075965	0	0	0	0	1.4049	0	1.074738	0	0.871526	2.467692	0	0.622818	0
"hsa-miR-4687-3p"	0.357832	0	0	0.102806	0	0	0	0	0	0	0.340199	0	0	0	0	0	0	0	0.17714	0	0	0	0	0	0	0	0	0.351279	0.23144	0	0	0.075965	0	0	0.165984	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4687-5p"	0	0	0	0	0	0	0	0	0.302556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258727	0	0	0	0	0	0.23144	0	0	0	0	0.230354	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4688"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138001	0	0.15515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4689"	0	0	0	0	0	0	0	0	0.151278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4690-3p"	0	0	0	0.102806	0	0	0	0.103902	0	0	0	0	0	0	0	0.160708	0	0	0	0.310299	0	0	0.258727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4691-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4693-3p"	0	0	0	0	0	0	0	0	0	0.14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246769	0	0	0
"hsa-miR-4695-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290509	0	0	0	0
"hsa-miR-4695-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-4697-3p"	0	0	0	0	0	0.127196	0	0	0.151278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4698"	0	0	0	0.102806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4699-3p"	0	0.406652	0.475085	0	0.306911	0.254392	0	0	0.151278	0	0	0	0	0.355026	0	0.160708	0	0	0	0.465449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165984	0	1.2042	0	0	0.272864	0.581018	0	0	0.311409	0
"hsa-miR-4699-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0.156576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4700-3p"	0	0	0	0	0	0	0	0.103902	0	0	0	0	0	0	0	0	0	0	0	0.3103	0	0.20047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2007	0.252816	0	0	0	0	0	0	0.251728
"hsa-miR-4700-5p"	0.178916	0.203326	0	0	0	0	0	0.207804	0	0.14972	0	0	0.156576	0	0	0	0	0	0	0.15515	0	0.20047	0	0	0.213581	0	0	0.702558	0	0.221326	0	0	0	0	0	0	0.2007	0	0.537369	0	0.290509	0	0	0	0
"hsa-miR-4701-5p"	0.357832	0	0	0	0	0	0	0	0.151278	0	0	0	0.156576	0	0	0.160708	0	0.138001	0	0	0	0	0	0	0.213581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311409	0
"hsa-miR-4703-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230354	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4704-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145726	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4705"	0	0.406652	0	0	0.306911	0	0	0	0	0	0.680398	0.254333	0	0	0.332971	0.160708	0.540384	0	0	0.310299	0	0	0	0	0.213581	0	0	0	0	0	0	0	0	0	0.165984	0	1.2042	0	0	0	0	0.246769	0	0.311409	0
"hsa-miR-4707-3p"	0	0.203326	0	0.308417	0	0	0	0.207804	0.302556	0	0.680398	0.508666	0	0	0	0	0.270192	0.138001	0	0.15515	0	0	0	0	0	0	0	0.702558	0	0	0	0	0	0.230354	0	0	0	0	0	0.272864	0	0	0	0	0.503456
"hsa-miR-4707-5p"	0	0.203326	0.158362	0	0	0	0.191582	0.103902	0.151278	0.29944	0	0.508666	0	0.355026	0	0	0	0.138001	0	0.15515	0.411998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4014	0.252816	0.537369	0.272864	0	0	0	0	0.251728
"hsa-miR-4709-3p"	0.715666	0.406652	0.791809	0.411223	0.613822	0.635982	0.383164	0.623411	0.453835	0.44916	0.680397	0.508666	0.626305	0.355026	1.331884	0.642833	0.810576	0.276002	0.35428	0.310299	0.411999	0.40094	0.258727	0.706072	0.640743	3.613152	0.638133	0	0.462879	0.221326	0	0.227895	0	0.691063	0.165984	0.271932	0.2007	0.252816	0.537369	1.091456	0.871526	0.740307	0.393202	0	0.755183
"hsa-miR-4709-5p"	0	0	0	0	0	0	0	0	0.151278	0	0	0	0	0	0	0.160708	0	0.138001	0	0	0	0	0	0	0	0.401461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4710"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157346	0	0	0	0	0	0	0.252816	0	0	0	0	0	0	0
"hsa-miR-4712-3p"	0	0	0	0.102806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258727	0	0	0.401461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4712-5p"	0	0	0	0	0	0	0	0.103902	0	0	0	0	0	0	0	0.321416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4713-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4713-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482125	0	0	0	0	0	0	0	0	0	0	0	0.351279	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4714-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0.156576	0	0.332971	0	0	0	0	0	0	0	0	0	0.213581	0	0	2.107672	0	0	0	0	0.145726	0	0	0	0	0	0	0.272864	0	0	0	0	0
"hsa-miR-4714-5p"	0.178916	0	0	0.102806	0.306911	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0.20047	0	0	0.213581	0.401461	0	0.702558	0.46288	0	0.157346	0	0	0	0.165984	0	0	0	0	0	0	0.246769	0	0	0
"hsa-miR-4715-3p"	0	0	0	0	0	0	0	0.103902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4715-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4716-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4716-5p"	0	0	0	0.102806	0	0	0	0	0.302556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271932	0	0	0	0	0	0	0	0.311409	0
"hsa-miR-4717-3p"	0	0	0	0.102806	0	0	0	0.103902	0	0.14972	0	0	0	0	0	0	0	0	0	0.15515	0.205999	0	0	0	0	0	0	0.702558	0	0.221326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4717-5p"	0.178916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4720-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252816	0	0	0	0	0	0	0
"hsa-miR-4722-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4723-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393202	0	0
"hsa-miR-4723-5p"	0	0	0.158362	0	0	0.127196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351279	0	0	0	0.075965	0	0	0	0	0	0	0	0.272864	0	0	0	0	0
"hsa-miR-4724-5p"	0	0.406652	0	0	0.613822	0	0.574746	0.103902	0	0.44916	0.340199	0.762999	0.156576	0.887565	0.665942	0.482124	0.270192	0.138001	0.8857	0.775749	0.205999	0	0	2.824288	0.213581	0.401461	0.319067	0.702558	1.157198	1.327956	0.472038	0.911578	0.145726	0.230354	0.165984	0.271932	0.2007	1.011265	1.074738	0	2.32407	0.740307	0.786404	0.311409	5.286283
"hsa-miR-4725-3p"	0	0	0	0	0	0	0	0	0.151278	0	0	0.254333	0	0	0.332971	0	0	0	0	0	0	0	0	0	0.213581	0	0	0	0.23144	0	0	0	0	0	0.165984	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-4725-5p"	0	0	0	0	0	0.127196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4726-3p"	0	0	0	0.102806	0	0.127196	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0	0	0	0.213581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4726-5p"	0.178916	0	0	0	0	0.127196	0	0.103902	0.151278	0	0	0	0	0	0	0	0	0	0	0	0.205999	0	0	0	0.213581	0	0	0	0.23144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.258638
"hsa-miR-4727-5p"	0	0	0	0.205612	0	0.127196	0.191582	0.207804	0	0.14972	0.340199	0	0.156576	0	0	0	0	0.138001	0	0.3103	0.205999	0.20047	0	0	0	0	0	0	0.462879	0	0	0	0.145726	0	0	0	0.2007	0	0	0	0.871526	0	0	0	0
"hsa-miR-4728-3p"	1.431331	0	0	1.644891	0	0.127196	0	0.623412	1.058947	1.4972	1.700994	1.525998	0.626305	0	0	0.642833	0.270192	1.380008	0.8857	0.310299	0.617997	0.80188	0.258727	0.706072	0.854324	0	1.914401	2.81023	1.157198	0.663978	0.157346	0	0.145726	0.921416	0.165984	0.815796	0.2007	0	0.537369	0.272864	0.871527	0	0	0	1.762094
"hsa-miR-4728-5p"	0	0	0	0	0	0	0	0	0.151278	0	0.340199	0	0.156576	0	0.332971	0	0	0	0	0.3103	0	0	0.258727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252816	0	0	0	0	0	0	0
"hsa-miR-4730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230354	0	0.271932	0	0	0	0	0	0	0	0	0
"hsa-miR-4731-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4732-3p"	0.357832	0.203326	0.158362	0	0.306911	0	0.383164	0.103902	0	0	0.340199	0	0	0.532539	2.996738	0	0	0	0.17714	0.15515	0	0	0.258727	0	0.213581	0	0	0	0	0	0	0	0.145726	0.230354	0	0.271932	1.0035	0	0	0	1.743052	0.493538	0	0.934228	0.503456
"hsa-miR-4732-5p"	0	0	0	0	0	0	0	0	0.151278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230354	0	0	0	0	0	0	0	0.246769	0	0.311409	0.251728
"hsa-miR-4733-3p"	0	0	0	0.205612	0.306911	0	0	0	0.151278	0	0.340199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319067	0	0	0	0	0	0	0.460709	0.165984	0	0	0	0	0	0.290509	0	0	0	0
"hsa-miR-4733-5p"	0	0	0	0.205612	0	0	0	0.103902	0.151278	0	0	0	0	0.177513	0	0	0.270192	0	0.17714	0	0	0	0	0	0	0	0	0	0	0	0.157346	0	0.145726	0	0	0.271932	0.4014	0	0	0.272864	0	0	0	0	0.251728
"hsa-miR-4734"	0	0	0	0	0	0	0	0	0	0.14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4735-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.706072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4735-5p"	0.178916	0	0	0	0.613822	0	0	0.103902	0.151278	0	0	0.254333	0.313153	0.177513	0	0.160708	0	0.138001	0	0.3103	0.617998	0.20047	0.258727	0	0	0	0	0	0.23144	0	0.157346	0	0	0	0	0	0.2007	0	0	0	0	0.740307	0.393202	0.311409	0
"hsa-miR-4736"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15515	0.205999	0	0	0	0	1.204383	0	0	0	0	0	0.075965	0.145726	0	0	0	0	0	0.537369	0	0	0.246769	0	0.311409	0
"hsa-miR-4738-3p"	0	0	0	0.102806	0	0	0	0	0	0	0	0	0.313152	0	0	0.482124	0	0.138001	0.17714	0	0.205999	0	0	0	0.213581	0	0.319067	0	0.23144	0	0	0	0	0	0	0	0.2007	0	0	0.545728	0	0.246769	0	0	0
"hsa-miR-4738-5p"	0	0	0	0	0	0	0	0.103902	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20047	0	0	0.213581	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537369	0	0	0	0	0	0
"hsa-miR-4739"	0	0	0.158362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138001	0	0	0	0	0.258727	0	0	0	0	0	0	0	0.157346	0	0.291452	0	0	0	0.4014	0.252816	0	0.545728	0.290509	0.493538	0	0.934227	0.503456
"hsa-miR-4740-5p"	0.178916	0.406652	0	0.308417	0	0	0	0	0.302556	0	0	0	0	0.177513	0.332971	0.321417	0	0	0.35428	0	0.205999	0	0	0	0	0	0	0	0	0	0	0	0.145726	0	0	0	0	0	0	0.272864	0	0	0.393202	0	0
"hsa-miR-4741"	0	0	0	0.102806	0	0	0	0.207804	0	0	0	0	0	0	0	0	0	0.138001	0	0	0.205999	0.20047	0.258727	0	0	0	0	0	0	0	0.157346	0	0.145726	0	0	0	0	0	0	0	0	0.246769	0	0	0.251728
"hsa-miR-4742-3p"	0.536749	0.203326	0.158362	0.308417	0.306911	0.127196	0.766328	0.207804	0.302556	0	0	0.762999	1.25261	0.355026	0.332971	0.803542	1.080768	0.414003	0.17714	0.930899	0.617998	0.40094	0	0.706072	0.640743	0	0	0.351279	0.925759	0.221326	0	0.30386	0.145726	0.921417	0.165984	1.631591	0.2007	0.758449	0	0	0.581017	0.740307	2.359212	0.311409	0.755184
"hsa-miR-4742-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0.156576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4743-3p"	0	0	0	0	0	0	0	0	0.151278	0	0	0	0	0	0	0	0.270192	0	0	0	0	0	0	0	0	0	0	0	0	0.221326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4743-5p"	0	0	0	0.102806	0	0	0	0	0	0.14972	0	0	0	0	0	0	0.540384	0	0	0	0	0	0	0	0	0	0.638133	0	0	0.442652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4744"	0	0.203326	0	0	0	0	0.191582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290509	0	0	0	0
"hsa-miR-4745-3p"	0.178916	0	0	0	0	0	0.191582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258727	0	0	0.401461	0	0	0	0.221326	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-4746-5p"	1.96808	0	0.475085	3.289784	0.306911	0.127196	1.915821	1.246822	0.907669	1.19776	2.721589	2.797662	1.722339	0.355026	1.664854	2.249916	2.701919	0.138001	0.885699	0.930897	2.677991	1.202819	0.517453	5.648576	1.708648	2.007307	1.914399	5.269179	2.545837	3.098563	1.888155	0.227895	1.457262	0.230354	2.489764	1.087728	0.4014	0.252816	0	0.545728	0.871526	0.740307	1.572807	1.245637	2.517278
"hsa-miR-4748"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230354	0	0	0	0	0	0	0	0	0	0.311409	0
"hsa-miR-4749-3p"	0	0	0	0.102806	0	0.127196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4749-5p"	0	0	0	0	0	0	0	0	0	0.14972	0	0	0	0	0	0.160708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4750-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4750-5p"	0	0	0	0	0	0	0	0	0	0	0	0.254333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4751"	0	0.203326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319067	0	0	0.221326	0	0	0	0	0	0	0.2007	0	0.537369	0	0	0	0.393202	0.311409	0
"hsa-miR-4752"	0	0	0	0	0	0	0	0	0	0	0.340199	0	0	0.177513	0	0	0	0	0	0	0	0	0	0	0	0	0.319067	0	0	0.221326	0	0.075965	0	0	0	0	0	0	0.537369	0	0	0	0	0	0
"hsa-miR-4753-3p"	0	0	0	0	0	0	0	0	0	0	0.340199	0	0.156576	0.177513	0	0	0	0	0	0	0	0	0	0	0.213581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755183
"hsa-miR-4753-5p"	0	0	0	0	0	0	0	0	0.151278	0.14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401461	0	0.351279	0	0	0	0.075965	0.291452	0	0	0	0.2007	0	0	0.545728	0	0	0	0	0
"hsa-miR-4754"	0	0	0	0.102806	0	0	0.191582	0.207804	0.151278	0	0.680397	0.254333	0	0.177513	0	0	0	0	0.17714	0.310299	0	0	0	0.706072	0	0	0.319067	0	0	0.221326	0	0	0.145726	0	0	0	0	0	0	0.272864	0.581017	0.246769	0	0.311409	0.251728
"hsa-miR-4755-3p"	0	0	0	0	0	0.127196	0.191582	0	0	0	0	0.254333	0	0.177513	0	0.160708	0	0	0	0.3103	0	0	0	0	0	0	0	0	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0.311409	0
"hsa-miR-4755-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17714	0	0	0	0	0	0	0	0	0.351279	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4756-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0.156576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4757-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0.156576	0	0	0	0.270192	0	0	0	0	0	0	0	0	0	0	0.351279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4757-5p"	0	0.203326	0	0	0	0	0	0	0	0	0.340199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221326	0	0	0	0.230354	0	0	0	0	0	0	0	0	1.179606	0.311409	0.251728
"hsa-miR-4758-3p"	0	0	0	0	0	0	0.191582	0	0	0	0	0.254333	0.313152	0	0	0	0	0	0.17714	0	0	0	0	0	0	0	0	0	0.23144	0	0	0.075965	0.145726	0.460709	0	0	0	0.252816	0	0.272864	0	0	0	0	0
"hsa-miR-4758-5p"	0.357832	0	0	0	0	0	0	0	0.151278	0	0	0.254333	0	0.177513	0	1.76779	0	0	0.17714	0	0.411998	0	0	0	0	0.401461	0	1.053836	0.694319	0.221326	0.157346	0.227895	0.291453	0	0.165984	0.271932	0	0	0	0	0	0	0	0.311409	0
"hsa-miR-4759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4760-5p"	0	0	0	0.102806	0	0	0	0	0.151278	0	0	0.254333	0	0	0	0	0	0	0	0	0	0	0	0	0.213581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-4761-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
